,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
3063,"RT @dfaber84: You can’t say you truly love cake until you see a kid sneezing out her birthday candles, and are willing to risk the influenz…",FALSE,0,NA,2/26/2019 15:46,FALSE,NA,1100421782715150000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BoleyDannielle,4,TRUE,FALSE,NA,NA
3064,"At the start of the #flu season, the predominant strain was influenza A H1N1, but now a more severe strain, influen… https://t.co/xQMF0K1S55",FALSE,0,NA,2/26/2019 15:45,TRUE,NA,1100421503525530000,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",_APCI,0,FALSE,FALSE,NA,NA
3065,No se pierdan en #PeriodicoMirador: Dan a conocer cuatro muertes más por influenza en el estado https://t.co/WPgnGn0GG6,FALSE,0,NA,2/26/2019 15:44,FALSE,NA,1100421282636610000,NA,"<a href=""http://www.periodicomirador.com"" rel=""nofollow"">Periodico Mirador</a>",PMirador,0,FALSE,FALSE,NA,NA
3066,"RT @wyssinstitute: We’re looking for cell biologists, physiologists &amp; bioengineers w/experience modeling &amp; studying cancer, influenza, inte…",FALSE,0,NA,2/26/2019 15:41,FALSE,NA,1100420633136110000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KristiePCRM,10,TRUE,FALSE,NA,NA
3067,"A pesar de que más de una docena de padres de familia ha denunciado que hay escuelas con un brote de influenza, la… https://t.co/FOJxp9lkYh",FALSE,0,NA,2/26/2019 15:40,TRUE,NA,1100420222014700000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ElSoldeSanLuis,0,FALSE,FALSE,NA,NA
3068,Reporta Jalisco un acumulado de 115 casos de influenza https://t.co/BhD1wXpgx6 https://t.co/yNXDPfgz0y,FALSE,0,NA,2/26/2019 15:36,FALSE,NA,1100419448975120000,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",FuegoDeportivom,0,FALSE,FALSE,NA,NA
3069,"RT @infectopedleon: Otra muerte atribuible a #Influenza lactante sin vacuna y varios días sin oseltamivir. 
Debemos seguir vacunando, no qu…",FALSE,0,NA,2/26/2019 15:35,FALSE,NA,1100419159932840000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jrsbm,9,TRUE,FALSE,NA,NA
3070,"RT @STGedomex: Comienza la Primera Semana Nacional de Salud 2019 en el #Edoméx, el Gobernador @alfredodelmazo señala que gracias a las vacu…",FALSE,0,NA,2/26/2019 15:34,FALSE,NA,1100418746106150000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Verititito2,33,TRUE,FALSE,NA,NA
3071,The #CDC Flu Map for Week 7 - ending Feb. 16 - is virtually identical to the Week 6 map with only one state - West… https://t.co/xEOwoOUS3s,FALSE,0,NA,2/26/2019 15:33,TRUE,NA,1100418690334530000,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",MMCAP_Online,0,FALSE,FALSE,NA,NA
3072,RT @LucyYang7: A Ret’d NYPD Det wants to find woman he delivered in the Bronx in 1994. He has hung up his badge but never his heart. <U+2066>Can y…,FALSE,0,NA,2/26/2019 15:28,FALSE,NA,1100417277646770000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,10,TRUE,FALSE,NA,NA
3073,@DLoesch A couple of weeks ago the #PortablePetriDish (young school-aged nephew(?) (my niece's son) ) here was diag… https://t.co/XuRTu1c9bt,FALSE,0,DLoesch,2/26/2019 15:27,TRUE,1.10026E+18,1100417166686500000,7702542,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RichardRSmithJr,0,FALSE,FALSE,NA,NA
3074,"#ClinicalTrials: Phase I &amp; III Clinical Trial, to Evaluate the Safety and Immunogenicity of Quadrivalent Influenza… https://t.co/rexOZKRho0",FALSE,0,NA,2/26/2019 15:26,TRUE,NA,1100416776221930000,NA,"<a href=""https://www.rtfilings.com"" rel=""nofollow"">@rtfilingsstocks</a>",RTFilingsStocks,0,FALSE,FALSE,NA,NA
3075,"@TheStalwart hmm.
1900, pneumonia, influenza, tuberculosis &amp; enteritis w diarrhea 3 leading causes of death n US… https://t.co/Um7XddISk4",FALSE,0,TheStalwart,2/26/2019 15:23,TRUE,1.10041E+18,1100415967576960000,14096763,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NaomiFrances1,0,FALSE,FALSE,NA,NA
3076,RT @FavoriteGoat: #MAGA <U+0001F1FA><U+0001F1F8> https://t.co/4UNxtotrFX,FALSE,0,NA,2/26/2019 15:22,FALSE,NA,1100415877718120000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,28,TRUE,FALSE,NA,NA
3077,"Feb 25, 1919 - Letter home from US soldier in France: ""Whatever Frank Bumess says about this nigger I am inclined t… https://t.co/9KGzjer4WC",FALSE,1,NA,2/26/2019 15:22,TRUE,NA,1100415708981350000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",prchovanec,0,FALSE,FALSE,NA,NA
3078,RT @PardesSeleh: another reason to homeschool ur kids https://t.co/NKzIWi65Et,FALSE,0,NA,2/26/2019 15:20,FALSE,NA,1100415355116230000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,54,TRUE,FALSE,NA,NA
3079,"RT @STGedomex: Comienza la Primera Semana Nacional de Salud 2019 en el #Edoméx, el Gobernador @alfredodelmazo señala que gracias a las vacu…",FALSE,0,NA,2/26/2019 15:18,FALSE,NA,1100414724091520000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",uliseslovera1,33,TRUE,FALSE,NA,NA
3080,"@El_Influenza @PolitiBunny I know a 19 year old like that!!!!
He was old when he was 10.
Oldest young person I have ever know.",FALSE,1,El_Influenza,2/26/2019 15:16,FALSE,1.1004E+18,1100414319441790000,1.0707E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KindleTindle,0,FALSE,FALSE,NA,NA
3081,"RT @STGedomex: Comienza la Primera Semana Nacional de Salud 2019 en el #Edoméx, el Gobernador @alfredodelmazo señala que gracias a las vacu…",FALSE,0,NA,2/26/2019 15:16,FALSE,NA,1100414260272740000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JazzA_Mendoza,33,TRUE,FALSE,NA,NA
3082,"RT @censia_salud: Protégete hoy contra la #InfluenzaEstacional, la #vacuna es segura y gratuita https://t.co/YXX4pjVvg0 https://t.co/RKMtUB…",FALSE,0,NA,2/26/2019 15:15,FALSE,NA,1100414158615400000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TICS_ICB,5,TRUE,FALSE,NA,NA
3083,RT @tkeleiott: Can you spot the real k9? https://t.co/8eoBykkT9p,FALSE,0,NA,2/26/2019 15:14,FALSE,NA,1100413868742850000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,20,TRUE,FALSE,NA,NA
3084,"RT @wyssinstitute: We’re looking for cell biologists, physiologists &amp; bioengineers w/experience modeling &amp; studying cancer, influenza, inte…",FALSE,0,NA,2/26/2019 15:14,FALSE,NA,1100413841412730000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NabiDDS,10,TRUE,FALSE,NA,NA
3085,"RT @AndrewPollackFL: Heading into a “sack of turds” double feature.  

Yesterday’s deposition featured Andrew Medina the security monitor t…",FALSE,0,NA,2/26/2019 15:13,FALSE,NA,1100413653143010000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,1660,TRUE,FALSE,NA,NA
3086,Jalisco reporta acumulado de 115 casos de influenza y 18 defunciones https://t.co/bvDolENATA,FALSE,0,NA,2/26/2019 15:13,FALSE,NA,1100413536163940000,NA,"<a href=""http://dogtrack.es"" rel=""nofollow"">DogTrack_Oficial</a>",20mMexico,0,FALSE,FALSE,NA,NA
3087,RT @ChicagosFines19: The Aurora Police Department has released the names of the officers who were injured in the mass shooting at the Henry…,FALSE,0,NA,2/26/2019 15:12,FALSE,NA,1100413383994610000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,55,TRUE,FALSE,NA,NA
3088,RT @DanCrenshawTX: #TuesdayThoughts https://t.co/IGYof2XClX,FALSE,0,NA,2/26/2019 15:12,FALSE,NA,1100413344761040000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,989,TRUE,FALSE,NA,NA
3089,RT @41Strange: Trail Cameras https://t.co/5uqKD3Htqc,FALSE,0,NA,2/26/2019 15:12,FALSE,NA,1100413288460860000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,2361,TRUE,FALSE,NA,NA
3090,"RT @SDHighwayPatrol: Yesterday's high winds, blowing snow and blizzard conditions left several vehicles stuck up and down our SD roads. Our…",FALSE,0,NA,2/26/2019 15:11,FALSE,NA,1100412972256520000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,11,TRUE,FALSE,NA,NA
3091,RT @LargoPD: Largo Police need to ID this prowler! He has shown up on multiple occasions between 1 am and 3 am to look in the bedroom windo…,FALSE,0,NA,2/26/2019 15:09,FALSE,NA,1100412458940820000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,64,TRUE,FALSE,NA,NA
3092,"RT @wyssinstitute: We’re looking for cell biologists, physiologists &amp; bioengineers w/experience modeling &amp; studying cancer, influenza, inte…",FALSE,0,NA,2/26/2019 15:07,FALSE,NA,1100412146335110000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ALSantos_PhD,10,TRUE,FALSE,NA,NA
3093,"RT @bluelivesmtr: Dems Reverse On Removing 'Offensive' Thin Blue Line Flag From Police Memorial

Follow @bluelivesmtr
#BlueLivesMatter #Bac…",FALSE,0,NA,2/26/2019 15:07,FALSE,NA,1100412125220980000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,54,TRUE,FALSE,NA,NA
3094,RT @informador_JAL: Jalisco reporta acumulado de 115 casos de influenza y 18 defunciones https://t.co/8cjTMllOGc,FALSE,0,NA,2/26/2019 15:07,FALSE,NA,1100412097404390000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dr81642885,3,TRUE,FALSE,NA,NA
3095,"We’re looking for cell biologists, physiologists &amp; bioengineers w/experience modeling &amp; studying cancer, influenza,… https://t.co/EhNy93QYXN",FALSE,33,NA,2/26/2019 15:00,TRUE,NA,1100410308047190000,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",wyssinstitute,10,FALSE,FALSE,NA,NA
3096,@El_Influenza @PolitiBunny Thank God it’s not just me. Same here right down to the turning 43 this year.,FALSE,2,El_Influenza,2/26/2019 15:00,FALSE,1.1004E+18,1100410269170240000,1.0707E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kt1varose629,0,FALSE,FALSE,NA,NA
3097,Vacúnate contra la influenza estacional. @SESA_QROO #LlévalosAVacunar #Influenza https://t.co/0gtEB9UH7F,FALSE,0,NA,2/26/2019 15:00,FALSE,NA,1100410161783430000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",BoletinMexico,0,FALSE,FALSE,NA,NA
3098,"La prevención es el método más efectivo contra la #Influenza. 

¡Acude con tu familia a vacunarte! https://t.co/rHIdj5yjym",FALSE,1,NA,2/26/2019 15:00,FALSE,NA,1100410158709170000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",SSM_Morelos,0,FALSE,FALSE,NA,NA
3099,Oigan la influenza no son los papás:(,FALSE,1,NA,2/26/2019 14:58,FALSE,NA,1100409720739840000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rojasfanny_,0,FALSE,FALSE,NA,NA
3100,"RT @ChicagosFines19: Search for man wanted for shooting police officer now focused on Roanoke-Lynchburg region

#RT with your #Opinion 

<U+0001F447>L…",FALSE,0,NA,2/26/2019 14:57,FALSE,NA,1100409563231050000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,25,TRUE,FALSE,NA,NA
3101,RT @informador_JAL: Jalisco reporta acumulado de 115 casos de influenza y 18 defunciones https://t.co/8cjTMllOGc,FALSE,0,NA,2/26/2019 14:54,FALSE,NA,1100408767160530000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RolandoBetancou,3,TRUE,FALSE,NA,NA
3102,"RT @codeofvets: ALERT: Seeking Rental House

We have a 100% Disabled Veteran seeking a rental home in Bastrop or Elgin Texas.

Zip Codes: 7…",FALSE,0,NA,2/26/2019 14:53,FALSE,NA,1100408576529480000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,129,TRUE,FALSE,NA,NA
3103,Jalisco reporta acumulado de 115 casos de influenza y 18 defunciones https://t.co/8cjTMllOGc,FALSE,1,NA,2/26/2019 14:53,FALSE,NA,1100408470786890000,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",informador_JAL,3,FALSE,FALSE,NA,NA
3104,#FelizMartes #PorSiNoLoViste #LasDeAyer: Alerta de experto por influenza relacionada con cerdos (video)… https://t.co/PF8vzZGFRJ,FALSE,0,NA,2/26/2019 14:49,TRUE,NA,1100407591669090000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LectorMx,0,FALSE,FALSE,NA,NA
3105,RT @BeachLove023: @DLoesch Hope he feels better. My dad was diagnosed with Influenza A yesterday and he had his flu shot this year,FALSE,0,NA,2/26/2019 14:47,FALSE,NA,1100407013278920000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JDjwhite54,1,TRUE,FALSE,NA,NA
3106,"RT @iamrodneysmith: I just had the pleasure of mowing Ms.Risin's lawn for her in New Orleans,LA. She wasn't home , but when she returns she…",FALSE,0,NA,2/26/2019 14:45,FALSE,NA,1100406598768440000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,58,TRUE,FALSE,NA,NA
3107,"RT @MVSJalisco: Confirman más muertes por influenza en Jalisco.  

La Secretaría de Salud Jalisco (SSJ) reportó tres nuevas defunciones por…",FALSE,0,NA,2/26/2019 14:45,FALSE,NA,1100406563573900000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RolandoBetancou,1,TRUE,FALSE,NA,NA
3108,"Confirman más muertes por influenza en Jalisco.  

La Secretaría de Salud Jalisco (SSJ) reportó tres nuevas defunci… https://t.co/fZLewKaX7v",FALSE,1,NA,2/26/2019 14:44,TRUE,NA,1100406342253260000,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",MVSJalisco,1,FALSE,FALSE,NA,NA
3109,"RT @KPbewelldoc: <U+2600><U+FE0F>Influenza disrupted our family
     #vacation.

<U+0001F4CD>Get the #vaccine: We had less
     severe symptoms.
<U+0001F4CD>Don’t go to public…",FALSE,0,NA,2/26/2019 14:42,FALSE,NA,1100405839783830000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IndiaMarieC,10,TRUE,FALSE,NA,NA
3110,What’s the best way to avoid getting the #flu? Get a flu shot. It’s not too late. More info: https://t.co/ErzOvoWHff https://t.co/fp4YHrzDku,FALSE,2,NA,2/26/2019 14:42,FALSE,NA,1100405768489230000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MassDPH,0,FALSE,FALSE,NA,NA
3111,@DLoesch Hope he feels better. My dad was diagnosed with Influenza A yesterday and he had his flu shot this year,FALSE,0,DLoesch,2/26/2019 14:40,FALSE,1.10026E+18,1100405200320380000,7702542,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BeachLove023,1,FALSE,FALSE,NA,NA
3112,"@RepTedDeutch @DLoesch Interesting, when will address the top (10) causes of death in the U.S. 1:Heart Disease, 2:C… https://t.co/LVhX8JQb9y",FALSE,0,RepTedDeutch,2/26/2019 14:39,TRUE,1.10017E+18,1100405005104920000,137794015,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",AhearnTim,0,FALSE,FALSE,NA,NA
3113,"@DLoesch If your child was administered Tamiflu, it should help mitigate the severity of influenza symptoms. Second… https://t.co/wADrboBDpt",FALSE,0,DLoesch,2/26/2019 14:38,TRUE,1.10026E+18,1100404737961180000,7702542,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Southwest_Texan,0,FALSE,FALSE,NA,NA
3114,RT @codeofvets: ALERT ODESSA MO: We have a veteran that has no phone or food. His food allowance wasn’t sent by his VA Fiduciary and his ph…,FALSE,0,NA,2/26/2019 14:35,FALSE,NA,1100403904188150000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,366,TRUE,FALSE,NA,NA
3115,"""Influenza still takes a toll. The effectiveness of anti-viral drugs is disputed and children, especially, can be p… https://t.co/5jyyuDn0yC",FALSE,0,NA,2/26/2019 14:32,TRUE,NA,1100403158742740000,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",magicpillsmovie,0,FALSE,FALSE,NA,NA
3116,"RT @STGedomex: Comienza la Primera Semana Nacional de Salud 2019 en el #Edoméx, el Gobernador @alfredodelmazo señala que gracias a las vacu…",FALSE,0,NA,2/26/2019 14:30,FALSE,NA,1100402830924490000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GermanAlmonteH1,33,TRUE,FALSE,NA,NA
3117,RT @APHL: What would happen in a flu outbreak if there were no public health labs? Spoiler alert: It’d be scary. #Influenza https://t.co/l5…,FALSE,0,NA,2/26/2019 14:29,FALSE,NA,1100402487402680000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NPHLab,6,TRUE,FALSE,NA,NA
3118,RT @LindaElizaitis: Ftag of the Week - F883 Influenza and Pneumococcal Vaccinations | CMSCG Blog | https://t.co/aNaePVid83 #LTC #skillednur…,FALSE,0,NA,2/26/2019 14:29,FALSE,NA,1100402412630750000,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",CMSCompliance,1,TRUE,FALSE,NA,NA
3119,"RT @STGedomex: Comienza la Primera Semana Nacional de Salud 2019 en el #Edoméx, el Gobernador @alfredodelmazo señala que gracias a las vacu…",FALSE,0,NA,2/26/2019 14:25,FALSE,NA,1100401481897910000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Claudia21Rv,33,TRUE,FALSE,NA,NA
3120,"RT @PublicHealthUMN: Michael Osterholm hasn’t forgotten. ""The idea that we would not have another 1918-like event is foolish,"" says the 
@P…",FALSE,0,NA,2/26/2019 14:23,FALSE,NA,1100401039403020000,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",CIDRAP,3,TRUE,FALSE,NA,NA
3121,"Michael Osterholm hasn’t forgotten. ""The idea that we would not have another 1918-like event is foolish,"" says the… https://t.co/0aLahox9XL",FALSE,3,NA,2/26/2019 14:21,TRUE,NA,1100400572451170000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",PublicHealthUMN,3,FALSE,FALSE,NA,NA
3122,"RT @STGedomex: Comienza la Primera Semana Nacional de Salud 2019 en el #Edoméx, el Gobernador @alfredodelmazo señala que gracias a las vacu…",FALSE,0,NA,2/26/2019 14:21,FALSE,NA,1100400350299890000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",joseLuis7102,33,TRUE,FALSE,NA,NA
3123,RT @censia_salud: Acude a tu Unidad de Salud para que te apliquen la #vacuna de #influenza si estás dentro de uno de estos grupos: https://…,FALSE,0,NA,2/26/2019 14:20,FALSE,NA,1100400152567790000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ivandr78,6,TRUE,FALSE,NA,NA
3124,"RT @greenhousemd: Sick Visit for a kid with flu A today. No #fluvaccine.
Mom: He's got fever and cough and feels like he can't move. I didn…",FALSE,0,NA,2/26/2019 14:17,FALSE,NA,1100399461887550000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mamahartigan,64,TRUE,FALSE,NA,NA
3125,"Kid is sick for the 3rd day in a row, I woke up feeling like crap. Influenza is going around and I think it found a… https://t.co/MIjGKncfhq",FALSE,0,NA,2/26/2019 14:16,TRUE,NA,1100399216520610000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Zombifiedspade,0,FALSE,FALSE,NA,NA
3126,RT @APHL: What would happen in a flu outbreak if there were no public health labs? Spoiler alert: It’d be scary. #Influenza https://t.co/l5…,FALSE,0,NA,2/26/2019 14:12,FALSE,NA,1100398173716180000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Writerchk,6,TRUE,FALSE,NA,NA
3127,#TuesdayTip - It’s here again. The flu – the unwanted and unwelcome visitor in your business. Companies everywhere… https://t.co/dh9hIup87X,FALSE,0,NA,2/26/2019 14:10,TRUE,NA,1100397609078920000,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",OPDenverCO,0,FALSE,FALSE,NA,NA
3128,Can You Catch the #Flu and a Cold at the Same Time? https://t.co/r2iT2Ku4tQ #Influenza #pophealth #medicalevidence https://t.co/LVCmaUb3yX,FALSE,1,NA,2/26/2019 14:09,FALSE,NA,1100397330115840000,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Change_HC,0,FALSE,FALSE,NA,NA
3129,"RT @greenhousemd: Sick Visit for a kid with flu A today. No #fluvaccine.
Mom: He's got fever and cough and feels like he can't move. I didn…",FALSE,0,NA,2/26/2019 14:07,FALSE,NA,1100396951424670000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Babydok123,64,TRUE,FALSE,NA,NA
3130,"Suben muertes por influenza en #Jalisco
#Mexico #Reforma https://t.co/rHVGBfanLB",FALSE,0,NA,2/26/2019 14:05,FALSE,NA,1100396372405210000,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",TribunadlaBahia,0,FALSE,FALSE,NA,NA
3131,"RT @greenhousemd: Sick Visit for a kid with flu A today. No #fluvaccine.
Mom: He's got fever and cough and feels like he can't move. I didn…",FALSE,0,NA,2/26/2019 14:02,FALSE,NA,1100395684468060000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SMorain,64,TRUE,FALSE,NA,NA
3132,"RT @mariasundaram: Interim estimates of influenza vaccine effectiveness are out! <U+0001F489> <U+0001F4C8> Overall VE of 47%, and it looks like a big H1N1 year.…",FALSE,0,NA,2/26/2019 14:00,FALSE,NA,1100395145407540000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",100AndOnward,2,TRUE,FALSE,NA,NA
3133,"Horse owners, Race Courses, and Horse Show event organizers are on high alert after it was found that previously im… https://t.co/mGfLmOnU55",FALSE,0,NA,2/26/2019 13:53,TRUE,NA,1100393496404340000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",equimed,0,FALSE,FALSE,NA,NA
3134,"@Ryan_Deitsch For additional perspective:
- automobile fatalities currently average 2X gun homicides
- influenza de… https://t.co/2vyyNHkz1V",FALSE,0,merrrd,2/26/2019 13:51,TRUE,1.10039E+18,1100392974586910000,189493675,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",merrrd,0,FALSE,FALSE,NA,NA
3135,"En Zacatecas suman ya 25 defunciones a causa de la Influenza, dio a conocer la Secretaría de Salud (SSZ).
A 3 seman… https://t.co/x52WIS7Wob",FALSE,0,NA,2/26/2019 13:49,TRUE,NA,1100392291116690000,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",esparza1959,0,FALSE,FALSE,NA,NA
3136,"RT @lt_gray: So much innocence, joy, and hope in one 11-year old handwritten letter!  #ThankYou Alyssa!! @SheriffChody @OfficialLivePD #Liv…",FALSE,0,NA,2/26/2019 13:47,FALSE,NA,1100392033775160000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,72,TRUE,FALSE,NA,NA
3137,.@coldQ1 is a natural oral spray designed to help your body fight the #coldandflu It provides herbs that have… https://t.co/Lt86d9ug8F,FALSE,1,NA,2/26/2019 13:47,TRUE,NA,1100391874454380000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",coldQ1,0,FALSE,FALSE,NA,NA
3138,"RT @greenhousemd: Sick Visit for a kid with flu A today. No #fluvaccine.
Mom: He's got fever and cough and feels like he can't move. I didn…",FALSE,0,NA,2/26/2019 13:38,FALSE,NA,1100389676744140000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",med_and_more,64,TRUE,FALSE,NA,NA
3139,"@jericho71 @elpipelin @JohnQPublic100 @MaxCRoser Yes, the 1918 influenza pandemic (aka “Spanish Flu”) resulted in t… https://t.co/U58GAm6vdm",FALSE,1,jericho71,2/26/2019 13:36,TRUE,1.10012E+18,1100389150182770000,16641217,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sawilkus,0,FALSE,FALSE,NA,NA
3140,RT @GrannyGail31: <U+0001F613> try to be ‘there’ for one person today...that could make all the difference <U+2665><U+FE0F> https://t.co/vYnVLTCOU3,FALSE,0,NA,2/26/2019 13:34,FALSE,NA,1100388698498220000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,8,TRUE,FALSE,NA,NA
3141,RT @NursesWhoVax: In a tragic story that's making headlines across the country: A fourth-grade girl from Ohio died just one day after being…,FALSE,0,NA,2/26/2019 13:34,FALSE,NA,1100388579493200000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",immunize_de,5,TRUE,FALSE,NA,NA
3142,RT @CPFgrants: FL bill would give #pharmacists the authority to provide point-of-care testing and treatment for #influenza and #streptococc…,FALSE,0,NA,2/26/2019 13:33,FALSE,NA,1100388472370720000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",grbusinaro,2,TRUE,FALSE,NA,NA
3143,"""Call for Expression of Interest for mutual application under the @MSCActions scheme with @OsloMet Research Group o… https://t.co/gND8rKpM8c",FALSE,7,NA,2/26/2019 13:32,TRUE,NA,1100388117272500000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Moments_Canada,1,FALSE,FALSE,NA,NA
